"PARAMETER,VALUE,UNITS/NOTES"																																																																																																																									
14:54:50	1641480900	1641480903	2022-01-06T14:55:00	2022-01-06T07:55:00	1.999	1.999	1789.048	215.6	85	28.67	848.81	3.74	0.9791	1469	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1.5	-15	-10	42.2	30.8	35	55	-1068.2	31.5	-1081	-1061	-5076.5	42054672	-18873	8365	17153.5	37668864	-3395	28035	-3147.6	58923	-3587	-2730	0	0	0	0	100	0	0	7.9	0.23	34.8	46	30.8	25.7	30	0.82	0.01	0.87	0.02	0.87	0.02	0.87	0.02	5.74	0.72	6.5	0.92	6.52	0.92	6.52	0.93	6.52	0.93	0.55	0	1.5517	27.97	27.69	32.01	28.5	111.16	849.2	269	0	13.668	1.95656	1.603125	46582	3.92	3.36	5.01	1	0	1	1	1	0.403757	0.000113	0.05996	0.070609	0	30															
14:55:20	1641480930	1641480933	2022-01-06T14:55:30	2022-01-06T07:55:30	2	2	1790.047	217.8	85	28.64	848.82	3.74	0.9792	1468.9	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1.2	-15	-10	42.6	25.6	35	56	-1067.6	24	-1080	-1061	-7491.8	41615912	-23397	4663	20167.2	62199392	6562	39830	-3207.7	42934	-3526	-2782	0	0	0	0	100	0	0	8.1	0.24	39.7	46.8	31	27.4	30	0.66	0.01	0.71	0.01	0.71	0.01	0.71	0.01	4.66	0.25	5.28	0.32	5.3	0.32	5.3	0.32	5.3	0.32	0.55	0	1.5524	27.95	27.68	31.99	28.5	111.15	849.2	269	0	13.669	1.9508	1.601625	46564	3.92	3.36	5.01	1	0	1	1	1	0.40373	0.000113	0.059957	0.070626	0	30															
14:55:50	1641480960	1641480963	2022-01-06T14:56:00	2022-01-06T07:56:00	1.997	1.997	1791.049	217.45	84	28.64	848.72	3.76	0.9791	1469.9	0	-9999	-9999	-9999	0	-9999	-9999	-12.4	1.6	-15	-10	43.4	29	36	55	-1068	29.4	-1080	-1061	-5019.1	50700416	-16555	13343	18249.2	38747936	1216	29846	-3186.2	43119	-3535	-2791	0	0	0	0	100	0	0	8.3	0.19	37.7	48.1	31.8	19.7	30	0.71	0	0.75	0	0.76	0	0.76	0	4.99	0.15	5.65	0.19	5.66	0.19	5.67	0.19	5.67	0.19	0.55	0	1.5532	27.94	27.65	31.98	28.47	111.15	849	267	0	13.71	1.96476	1.60525	46546	3.92	3.36	5.01	1	0	1	1	1	0.411926	0.000126	0.068096	0.070639	0	30															
14:56:20	1641480990	1641480993	2022-01-06T14:56:30	2022-01-06T07:56:30	2.005	2.005	1792.047	215.65	84	28.61	848.65	3.74	0.9791	1470.5	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1	-14	-11	43.4	21.1	36	53	-1066.4	21.2	-1076	-1060	-6052.1	25157512	-12748	7096	19129.2	43044544	6720	33136	-3191.9	39226	-3543	-2887	0	0	0	0	100	0	0	8.5	0.26	38.7	49.5	33	30.1	30	0.82	0.01	0.87	0.01	0.88	0.01	0.88	0.01	5.77	0.49	6.53	0.63	6.55	0.63	6.55	0.63	6.55	0.63	0.55	0	1.554	27.93	27.65	32.01	28.45	111.13	849	269	0	13.667	1.95272	1.602125	46527	3.92	3.36	5.01	1	0	1	1	1	0.41027	0.000113	0.066234	0.070844	0	30															
14:56:50	1641481020	1641481023	2022-01-06T14:57:00	2022-01-06T07:57:00	1.996	1.996	1793.048	219.6	84	28.57	848.63	3.77	0.9792	1470.7	0	-9999	-9999	-9999	0	-9999	-9999	-12.4	1.7	-15	-10	44.5	32.8	36	56	-1066.9	29	-1078	-1059	-6016.6	44633948	-20378	7113	19962.2	52033600	3981	36233	-3179.2	46130	-3605	-2835	0	0	0	0	100	0	0	8.7	0.28	43.9	50.7	33.3	31	30	0.69	0.01	0.73	0.01	0.73	0.01	0.74	0.01	4.84	0.31	5.48	0.4	5.5	0.4	5.5	0.4	5.5	0.4	0.54	0	1.5548	27.92	27.64	31.97	28.46	111.12	849	268	0	13.688	1.96089	1.60425	46509	3.92	3.36	5.01	1	0	1	1	1	0.412318	0.000113	0.067941	0.071188	0	30															
14:57:20	1641481050	1641481053	2022-01-06T14:57:30	2022-01-06T07:57:30	2.002	2.002	1794.049	215.6	84	28.61	848.65	3.76	0.9791	1470.6	0	-9999	-9999	-9999	0	-9999	-9999	-12.4	1	-14	-11	44.3	22.7	36	54	-1067.4	32.8	-1078	-1059	-6382.3	40228144	-21945	5862	18820.8	31578496	8557	32917	-3094.2	33299	-3456	-2765	0	0	0	0	100	0	0	9.1	0.24	44.8	52.6	34.7	24.9	30	0.77	0	0.82	0	0.82	0	0.82	0	5.41	0.1	6.13	0.13	6.14	0.13	6.15	0.13	6.15	0.13	0.54	0	1.5556	27.91	27.62	31.95	28.46	111.13	849	268	0	13.685	1.96428	1.605125	46491	3.92	3.36	5.01	1	0	1	1	1	0.403287	0.000148	0.059896	0.071198	0	30															
14:57:50	1641481080	1641481083	2022-01-06T14:58:00	2022-01-06T07:58:00	2.001	2.001	1795.049	217.9	84	28.54	848.67	3.77	0.9793	1470.3	0	-9999	-9999	-9999	0	-9999	-9999	-12.4	1	-14	-11	40	33.6	31	52	-1059.9	40	-1071	-1048	-4611.6	32349238	-18830	4252	18407.6	57777440	4208	34168	-2763.1	139703.5	-3403	-2196	0	0	0	0	100	0	0	9.4	0.28	45.3	54.6	35.8	24.8	30	0.9	0	0.96	0	0.96	0	0.96	0	6.36	0.07	7.2	0.09	7.21	0.09	7.22	0.09	7.22	0.09	0.53	0	1.5565	27.89	27.61	31.93	28.38	111.11	849	268	0	13.687	1.95752	1.603375	46473	3.92	3.36	5.01	1	0	1	1	1	0.403758	0.000126	0.059985	0.070628	0	30															
14:58:20	1641481110	1641481113	2022-01-06T14:58:30	2022-01-06T07:58:30	2	2	1796.048	217.9	84	28.51	848.7	3.76	0.9795	1470.1	0	-9999	-9999	-9999	0	-9999	-9999	-12.3	1.3	-15	-11	36.6	24.8	29	47	-1055.2	19.8	-1064	-1048	-7943	34849672	-21980	8067	20472.1	50994464	-2467	29697	-2552.9	43918.5	-2966	-2196	0	0	0	0	100	0	0	9.9	0.3	49.9	57.2	37.6	35.7	30	0.72	0.01	0.77	0.01	0.77	0.01	0.77	0.01	5.07	0.32	5.74	0.41	5.76	0.41	5.76	0.41	5.76	0.41	0.53	0	1.5573	27.88	27.6	31.96	28.41	111.1	849	268	0	13.685	1.9556	1.602875	46455	3.92	3.36	5.01	1	0	1	1	1	0.41188	0.000113	0.068104	0.070588	0	30															
14:58:50	1641481140	1641481143	2022-01-06T14:59:00	2022-01-06T07:59:00	2	2	1797.049	216	84	28.51	848.71	3.76	0.9795	1470	0	-9999	-9999	-9999	0	-9999	-9999	-12	1.3	-14	-10	35	20.4	28	44	-1051.7	18.6	-1059	-1043	-6287.2	53810992	-22863	13431	20794.2	52138208	7901	33958	-2526.5	60113	-3097	-2091	0	0	0	0	100	0	0	10.3	0.26	49.7	59.7	39.9	28.5	30	0.61	0	0.65	0	0.65	0	0.65	0	4.29	0.12	4.86	0.15	4.87	0.15	4.87	0.15	4.87	0.15	0.52	0	1.558	27.87	27.6	31.93	28.38	111.1	849	268	0	13.687	1.96331	1.604875	46437	3.92	3.36	5.01	1	0	1	1	1	0.404677	0.000112	0.059713	0.071815	0	30															
14:59:20	1641481170	1641481173	2022-01-06T14:59:30	2022-01-06T07:59:30	2.001	2.001	1798.049	217.4	84	28.51	848.76	3.77	0.9795	1469.5	0	-9999	-9999	-9999	0	-9999	-9999	-12.1	1	-14	-10	36.7	23.4	28	47	-1051.1	14.9	-1059	-1043	-7500.8	38475436	-20230	7542	20711.8	74426624	2660	37476	-2570.3	49787	-3001	-2292	0	0	0	0	100	0	0	10.6	0.24	51.5	61.8	41.8	23.8	30	0.79	0	0.84	0	0.84	0	0.84	0	5.56	0.09	6.29	0.11	6.31	0.11	6.31	0.11	6.31	0.11	0.52	0	1.5588	27.87	27.58	31.9	28.38	111.1	849.1	268	0	13.685	1.96331	1.604875	46419	3.92	3.36	5.01	1	0	1	1	1	0.404177	0.000113	0.05988	0.071098	0	30															
14:59:50	1641481200	1641481203	2022-01-06T15:00:00	2022-01-06T08:00:00	2	2	1799.048	218.6	84	28.51	848.77	3.77	0.9795	1469.4	0	-9999	-9999	-9999	0	-9999	-9999	-12.3	1.3	-14	-10	37.3	21.8	28	45	-1051.7	23.9	-1061	-1044	-6205.5	55707676	-20107	10920	19263.1	75238816	2248	32611	-2554.4	49416	-3036	-2170	0	0	0	0	100	0	0	11	0.28	55.8	64.1	43.5	31.5	30	0.71	0	0.75	0	0.75	0	0.75	0	4.98	0.07	5.63	0.09	5.64	0.09	5.64	0.09	5.64	0.09	0.52	0	1.5595	27.86	27.58	31.91	28.37	111.1	849.1	268	0	13.684	1.95272	1.602125	46401	3.92	3.36	5.01	1	0	1	1	1	0.411616	0.000114	0.067783	0.071637	0	30															
15:00:20	1641481230	1641481233	2022-01-06T15:00:30	2022-01-06T08:00:30	1.999	1.999	1800.048	216.45	84	28.48	848.77	3.77	0.9796	1469.4	0	-9999	-9999	-9999	0	-9999	-9999	-12	1.3	-14	-10	37	23.8	29	46	-1050.2	15.2	-1059	-1044	-4508.4	40896752	-19661	9896	20330.6	37386976	8268	33897	-2676.8	54553.5	-3123	-2196	0	0	0	0	100	0	0	11.4	0.34	58.8	66.3	45.4	37	30	0.83	0	0.88	0	0.88	0	0.88	0	5.83	0.06	6.6	0.08	6.61	0.08	6.62	0.08	6.62	0.08	0.52	0	1.5604	27.85	27.57	31.88	28.37	111.08	849.1	268	0	13.684	1.96282	1.60475	46383	3.92	3.36	5.01	1	0	1	1	1	0.404733	0.000113	0.059913	0.07167	0	30															
15:00:50	1641481260	1641481263	2022-01-06T15:01:00	2022-01-06T08:01:00	1.999	1.999	1801.048	218.25	84	28.45	848.76	3.77	0.9797	1469.5	0	-9999	-9999	-9999	0	-9999	-9999	-11.9	1.7	-15	-10	37	24.1	29	48	-1050.8	14.6	-1059	-1045	-5914.1	56877092	-19197	8942	21032.9	31103296	10815	34300	-2714.4	56539.5	-3158	-2310	0	0	0	0	100	0	0	11.9	0.26	58.1	69	47.4	31.3	30	0.66	0	0.69	0	0.69	0	0.7	0	4.62	0.16	5.23	0.21	5.24	0.21	5.24	0.21	5.24	0.21	0.52	0	1.5611	27.84	27.56	31.9	28.34	111.07	849.1	268	0	13.685	1.958	1.6035	46365	3.92	3.36	5.01	1	0	1	1	1	0.419483	0.000113	0.075719	0.071579	0	30															
15:01:20	1641481290	1641481293	2022-01-06T15:01:30	2022-01-06T08:01:30	1.999	1.999	1802.047	218.6	84	28.48	848.76	3.78	0.9796	1469.4	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1.1	-14	-10	38.3	24.2	29	48	-1053.1	17.9	-1060	-1046	-6411.1	65547380	-21673	15023	21432.5	57759648	-52	34545	-2636.3	46929.5	-3097	-2327	0	0	0	0	100	0	0	12.4	0.28	60.4	72	49.8	33.6	30	0.85	0	0.9	0.01	0.9	0.01	0.9	0.01	6.01	0.25	6.79	0.32	6.8	0.32	6.81	0.32	6.81	0.32	0.52	0	1.562	27.83	27.55	31.84	28.35	111.08	849.1	268	0	13.684	1.96186	1.6045	46346	3.92	3.36	5.01	1	0	1	1	1	0.403683	0.000113	0.059753	0.071729	0	30															
15:01:50	1641481320	1641481323	2022-01-06T15:02:00	2022-01-06T08:02:00	1.999	1.999	1803.046	218.25	84	28.48	848.77	3.78	0.9796	1469.4	0	-9999	-9999	-9999	0	-9999	-9999	-11.5	1.2	-14	-10	36.4	21.5	30	48	-1051.9	15.8	-1059	-1045	-9158.5	42584912	-21612	2966	20702.4	40652576	4427	36373	-2658.4	52754	-3158	-2248	0	0	0	0	100	0	0	13	0.26	66.3	75.6	51.6	29	30	0.6	0.01	0.64	0.01	0.64	0.01	0.64	0.01	4.24	0.35	4.79	0.44	4.8	0.44	4.8	0.44	4.8	0.44	0.52	0	1.5627	27.82	27.55	31.85	28.38	111.08	849.1	268	0	13.683	1.95656	1.603125	46328	3.92	3.36	5.01	1	0	1	1	1	0.404256	0.000114	0.059986	0.07112	0	30															
15:02:20	1641481350	1641481353	2022-01-06T15:02:30	2022-01-06T08:02:30	1.998	1.998	1804.045	216.05	84	28.51	848.69	3.77	0.9795	1470.2	0	-9999	-9999	-9999	0	-9999	-9999	-12.1	1.3	-14	-10	37.3	25.7	30	48	-1052	17.2	-1061	-1046	-6000.6	45433128	-15592	10010	22317.6	65043008	4821	38158	-2681.2	57923.5	-3141	-2240	0	0	0	0	100	0	0	13.5	0.3	69.9	78.6	54.1	32	30	0.74	0	0.78	0	0.78	0	0.78	0	5.21	0.17	5.89	0.22	5.9	0.22	5.9	0.22	5.9	0.22	0.52	0	1.5634	27.81	27.53	31.83	28.32	111.1	849	268	0	13.684	1.96186	1.6045	46310	3.92	3.36	5.01	1	0	1	1	1	0.412695	0.000113	0.067861	0.071638	0	30															
15:02:50	1641481380	1641481383	2022-01-06T15:03:00	2022-01-06T08:03:00	1.998	1.998	1805.044	215.25	84	28.48	848.65	3.79	0.9795	1470.5	0	-9999	-9999	-9999	0	-9999	-9999	-12	1.6	-14	-10	37.4	25.7	30	47	-1052.2	16.6	-1060	-1046	-5970.2	39382696	-21586	6387	20127.5	40575968	6930	37423	-2664.9	48226	-3106	-2318	0	0	0	0	100	0	0	13.9	0.26	72.9	81.2	56.1	31.9	30	0.63	0	0.66	0	0.67	0	0.67	0	4.42	0.06	5	0.08	5.01	0.08	5.01	0.08	5.01	0.08	0.52	0	1.5641	27.8	27.52	31.81	28.34	111.08	849	268	0	13.684	1.95656	1.603125	46292	3.92	3.36	5.01	1	0	1	1	1	0.40451	0.000113	0.059834	0.071528	0	30															
15:03:20	1641481410	1641481413	2022-01-06T15:03:30	2022-01-06T08:03:30	1.998	1.998	1806.043	217.25	84	28.42	848.64	3.78	0.9797	1470.6	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1.4	-15	-10	37.9	27.2	29	48	-1052.9	17	-1060	-1046	-7189.3	42370696	-24508	2520	20414.2	41166496	3526	31053	-2597.5	42268	-3106	-2275	0	0	0	0	100	0	0	14.4	0.28	76.2	84.1	58.4	31.1	30	0.58	0	0.62	0	0.62	0	0.62	0	4.11	0.07	4.65	0.09	4.66	0.09	4.66	0.09	4.66	0.09	0.52	0	1.5647	27.79	27.51	31.83	28.31	111.06	848.9	268	0	13.683	1.95656	1.603125	46274	3.92	3.36	5.01	1	0	1	1	1	0.404511	0.000113	0.059769	0.071547	0	30															
15:03:50	1641481440	1641481443	2022-01-06T15:04:00	2022-01-06T08:04:00	1.998	1.998	1807.042	215.9	84	28.42	848.62	3.77	0.9797	1470.8	0	-9999	-9999	-9999	0	-9999	-9999	-11.9	1.4	-14	-10	36.4	23.4	29	47	-1051.2	15.1	-1061	-1045	-6447.9	47159580	-26722	3570	17790.6	34642816	3683	26985	-2740.2	52622.5	-3132	-2292	0	0	0	0	100	0	0	23.5	0.27	125.5	135.4	87.7	32.5	30	0.71	0.01	0.75	0.01	0.76	0.01	0.76	0.01	5.01	0.55	5.67	0.7	5.68	0.71	5.68	0.71	5.68	0.71	0.52	0	1.5655	27.79	27.51	31.82	28.3	111.06	848.9	268	0	13.685	1.96282	1.60475	46256	3.91	3.36	5.01	1	0	1	1	1	0.412602	0.000113	0.068147	0.071305	0	30															
15:04:20	1641481470	1641481473	2022-01-06T15:04:30	2022-01-06T08:04:30	1.999	1.999	1808.042	214.75	84	28.42	848.61	3.81	0.9797	1470.9	0	-9999	-9999	-9999	0	-9999	-9999	-11.7	1.2	-14	-10	36.2	23.3	29	46	-1051.1	16.4	-1060	-1045	-7323.1	43241192	-24640	7297	21360.2	38229440	4847	31220	-2723.7	51010.5	-3132	-2240	0	0	0	0	100	0	0	29.2	0.3	158.3	167.9	105	36	30	0.73	0	0.77	0	0.77	0	0.77	0	5.11	0.15	5.78	0.2	5.79	0.2	5.8	0.2	5.8	0.2	0.52	0	1.5662	27.78	27.5	31.81	28.29	111.06	848.9	268	0	13.683	1.95608	1.603	46238	3.91	3.36	5.01	1	0	1	1	1	0.403348	0.000113	0.059979	0.071176	0	30															
15:04:50	1641481500	1641481503	2022-01-06T15:05:00	2022-01-06T08:05:00	1.999	1.999	1809.041	215.25	84	28.45	848.6	3.82	0.9795	1471	0	-9999	-9999	-9999	0	-9999	-9999	-11.9	1.3	-15	-10	35.9	24.2	29	48	-1050.9	17.8	-1060	-1044	-7911.4	36166184	-20597	1653	22738.8	67124512	5958	38885	-2674.9	50861.5	-3141	-2248	0	0	0	0	100	0	0	30.7	0.3	163.4	176.2	108.9	35.9	30	0.66	0	0.7	0	0.7	0	0.7	0	4.63	0.13	5.23	0.17	5.24	0.17	5.25	0.17	5.25	0.17	0.52	0	1.5669	27.77	27.48	31.76	28.3	111.07	848.9	268	0	13.683	1.95752	1.603375	46220	3.91	3.36	5.01	1	0	1	1	1	0.41286	0.000113	0.068014	0.071642	0	30															
15:05:20	1641481530	1641481533	2022-01-06T15:05:30	2022-01-06T08:05:30	1.999	1.999	1810.04	217.35	84	28.45	848.6	3.87	0.9795	1471	0	-9999	-9999	-9999	0	-9999	-9999	-11.8	1.6	-14	-10	35.9	28.2	29	46	-1050.6	15.4	-1060	-1045	-6127.9	31225700	-15426	8006	18920.9	36532864	4410	35201	-2675.7	52706	-3001	-2240	0	0	0	0	100	0	0	31.7	0.26	172.5	182	113.4	30.1	30	0.93	0	0.99	0	0.99	0	0.99	0	6.57	0.2	7.43	0.26	7.45	0.26	7.45	0.26	7.45	0.26	0.52	0	1.5679	27.77	27.49	31.81	28.25	111.07	848.9	268	0	13.683	1.94984	1.601375	46201	3.91	3.36	5.01	1	0	1	1	1	0.411892	0.000113	0.067134	0.071554	0	30															
15:05:50	1641481560	1641481563	2022-01-06T15:06:00	2022-01-06T08:06:00	1.997	1.997	1811.041	220.75	84	28.45	848.6	3.91	0.9795	1471	0	-9999	-9999	-9999	0	-9999	-9999	-12.4	1.6	-15	-10	37.9	30.1	29	48	-1052.5	20.1	-1061	-1045	-5120.8	24661070	-13580	7105	19317	52646944	4007	34387	-2621	57684.5	-3088	-2248	0	0	0	0	100	0	0	32.6	0.26	175.5	187.4	116.1	28.7	30	0.67	0	0.71	0	0.71	0	0.71	0	4.73	0.17	5.35	0.21	5.36	0.21	5.36	0.22	5.36	0.22	0.52	0	1.5686	27.76	27.49	31.8	28.29	111.07	848.9	267	0	13.705	1.95511	1.60275	46183	3.91	3.36	5.01	1	0	1	1	1	0.404453	0.000126	0.059686	0.071489	0	30															
15:06:20	1641481590	1641481593	2022-01-06T15:06:30	2022-01-06T08:06:30	2.001	2.001	1812.041	220.95	84	28.39	848.58	3.93	0.9797	1471.2	0	-9999	-9999	-9999	0	-9999	-9999	-11.8	1.5	-14	-10	36.6	24	29	47	-1051.4	17.5	-1061	-1045	-4615.7	35882064	-12880	10071	21664.9	37915520	5407	34632	-2661.9	49271.5	-3071	-2266	0	0	0	0	100	0	0	33.4	0.24	182.6	191.9	119.5	29.1	30	0.72	0.01	0.76	0.01	0.76	0.01	0.76	0.01	5.04	0.49	5.7	0.63	5.71	0.63	5.71	0.63	5.71	0.63	0.53	0	1.5694	27.76	27.49	31.77	28.31	111.05	848.9	267	0	13.704	1.96042	1.604125	46165	3.91	3.36	5.01	1	0	1	1	1	0.412617	0.000113	0.068098	0.07136	0	30															
15:06:50	1641481620	1641481623	2022-01-06T15:07:00	2022-01-06T08:07:00	2.001	2.001	1813.042	219	84	28.42	848.59	3.95	0.9796	1471.1	0	-9999	-9999	-9999	0	-9999	-9999	-12	1.4	-14	-10	37.4	25.5	30	48	-1051.8	17.5	-1060	-1045	-5964.4	52807784	-15968	7420	20261.1	39490400	7280	38071	-2664.5	54892.5	-3141	-2301	0	0	0	0	100	0	0	34.2	0.22	184.5	196.4	122.2	20.3	30	0.76	0	0.8	0	0.81	0	0.81	0	5.33	0.07	6.04	0.09	6.05	0.09	6.05	0.09	6.05	0.09	0.53	0	1.5702	27.76	27.49	31.82	28.3	111.06	848.9	267	0	13.704	1.96428	1.605125	46147	3.91	3.36	5.01	1	0	1	1	1	0.403292	0.000113	0.059897	0.071199	0	30															
15:07:20	1641481650	1641481653	2022-01-06T15:07:30	2022-01-06T08:07:30	2.002	2.002	1814.043	220.5	84	28.45	848.6	3.98	0.9795	1471	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1.8	-14	-10	38.2	26	30	46	-1052.8	15.8	-1061	-1046	-5111	32577358	-17928	7148	20358.3	58709472	4401	34501	-2661.5	41910	-3106	-2257	0	0	0	0	100	0	0	34.7	0.2	188.7	199.7	125.5	19.7	30	0.52	0.01	0.55	0.01	0.56	0.01	0.56	0.01	3.68	0.28	4.16	0.36	4.17	0.36	4.17	0.36	4.17	0.36	0.53	0	1.5708	27.76	27.49	31.75	28.31	111.07	848.9	267	0	13.704	1.96718	1.605875	46129	3.91	3.36	5.01	1	0	1	1	1	0.404736	0.000113	0.059876	0.071655	0	30															
15:07:50	1641481680	1641481683	2022-01-06T15:08:00	2022-01-06T08:08:00	2.002	2.002	1815.043	216.1	83	28.42	848.64	3.99	0.9797	1470.6	0	-9999	-9999	-9999	0	-9999	-9999	-11.9	1.5	-14	-10	37.8	27.7	29	47	-1051.8	16	-1060	-1046	-4753.6	39171408	-16222	7498	20813.8	71111616	3587	38255	-2752.7	53546.5	-3150	-2327	0	0	0	0	100	0	0	35	0.25	192.6	201.8	126.7	29.4	30	0.7	0	0.75	0	0.75	0	0.75	0	4.95	0.2	5.6	0.25	5.61	0.25	5.62	0.25	5.62	0.25	0.53	0	1.5715	27.77	27.49	31.82	28.28	111.06	849	267	0	13.704	1.96573	1.6055	46111	3.91	3.36	5.01	1	0	1	1	1	0.412244	0.000112	0.068134	0.070966	0	30															
15:08:20	1641481710	1641481713	2022-01-06T15:08:30	2022-01-06T08:08:30	2.001	2.001	1816.044	220	83	28.42	848.64	4.01	0.9797	1470.6	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1.4	-14	-10	38.9	22.2	30	48	-1053	17.4	-1061	-1046	-6403.3	48690512	-22286	6903	21934.1	39076928	12337	33363	-2720.9	60758	-3202	-2380	0	0	0	0	100	0	0	35.3	0.27	193.3	203.4	127.8	30.6	30	0.68	0.1	0.72	0.11	0.72	0.11	0.73	0.11	4.8	4.88	5.43	6.25	5.44	6.27	5.44	6.28	5.44	6.28	0.53	0	1.5722	27.77	27.49	31.8	28.3	111.06	848.9	267	0	13.704	1.95848	1.603625	46093	3.91	3.36	5.01	1	0	1	1	1	0.436696	0.000114	0.09181	0.071682	0	30															
15:08:50	1641481740	1641481743	2022-01-06T15:09:00	2022-01-06T08:09:00	2.001	2.001	1817.045	218.2	83	28.48	848.66	4.02	0.9795	1470.4	0	-9999	-9999	-9999	0	-9999	-9999	-12.3	1.3	-14	-11	39.1	25.3	31	48	-1053.5	15.4	-1062	-1047	-7140.9	49773196	-23248	6168	21327.2	42563904	6886	31946	-2684.4	41397	-3010	-2318	0	0	0	0	100	0	0	35.5	0.28	194.9	204.1	127.7	32.5	30	0.81	0.02	0.86	0.02	0.86	0.02	0.87	0.02	5.72	0.98	6.47	1.25	6.49	1.26	6.49	1.26	6.49	1.26	0.54	0	1.5731	27.77	27.5	31.83	28.33	111.08	849	267	0	13.704	1.96234	1.604625	46074	3.91	3.36	5.01	1	0	1	1	1	0.412751	0.000113	0.067969	0.071621	0	30															
15:09:20	1641481770	1641481773	2022-01-06T15:09:30	2022-01-06T08:09:30	2.002	2.002	1818.047	219.45	83	28.45	848.71	4.06	0.9796	1469.9	0	-9999	-9999	-9999	0	-9999	-9999	-12.3	1.7	-15	-10	38.3	27.5	30	49	-1053.7	20.1	-1063	-1047	-6153.6	41382076	-22890	7332	18970.5	28896704	8400	32086	-2709.9	62340	-3176	-2283	0	0	0	0	100	0	0	35.8	0.25	196.7	206.2	128.8	29.1	30	0.67	0.01	0.71	0.01	0.72	0.01	0.72	0.01	4.72	0.28	5.35	0.36	5.36	0.37	5.36	0.37	5.36	0.37	0.54	0	1.5738	27.78	27.5	31.82	28.31	111.07	849.1	267	0	13.704	1.96524	1.605375	46056	3.91	3.36	5.01	1	0	1	1	1	0.411637	0.000113	0.066634	0.071811	0	30															
15:09:50	1641481800	1641481803	2022-01-06T15:10:00	2022-01-06T08:10:00	2.003	2.003	1819.046	219.75	83	28.45	848.74	4.08	0.9797	1469.7	0	-9999	-9999	-9999	0	-9999	-9999	-12.1	1.5	-15	-10	38.2	24.3	30	48	-1054.3	16.5	-1063	-1048	-5964.3	46564360	-20133	3762	19729.2	40654240	10010	36067	-2730.5	49377	-3211	-2327	0	0	0	0	100	0	0	36.1	0.28	196.8	207.6	129.8	34.3	30	0.86	0	0.91	0	0.92	0	0.92	0	6.05	0.17	6.85	0.22	6.87	0.22	6.87	0.22	6.87	0.22	0.54	0	1.5747	27.78	27.5	31.85	28.27	111.07	849.1	268	0	13.681	1.96234	1.604625	46038	3.91	3.36	5.01	1	0	1	1	1	0.406017	0.000114	0.059796	0.07298	0	30															
15:10:20	1641481830	1641481833	2022-01-06T15:10:30	2022-01-06T08:10:30	1.999	1.999	1820.045	218.8	83	28.51	848.71	4.09	0.9794	1469.9	0	-9999	-9999	-9999	0	-9999	-9999	-11.8	1.2	-14	-10	37.4	20.3	30	48	-1052.9	10	-1060	-1048	-4455	35205584	-18698	10666	21158	71330048	4313	37485	-2820	40668.5	-3193	-2511	0	0	0	0	100	0	0	36.3	0.26	199.6	208.8	130.5	27.3	30	0.89	0	0.95	0	0.95	0	0.96	0	6.28	0.18	7.11	0.23	7.13	0.24	7.14	0.24	7.14	0.24	0.55	0	1.5757	27.78	27.51	31.83	28.3	111.1	849	268	0	13.683	1.9508	1.601625	46020	3.91	3.36	5.01	1	0	1	1	1	0.412535	0.000114	0.06816	0.071216	0	30															
15:10:50	1641481860	1641481863	2022-01-06T15:11:00	2022-01-06T08:11:00	1.998	1.998	1821.044	219.6	83	28.48	848.66	4.08	0.9795	1470.4	0	-9999	-9999	-9999	0	-9999	-9999	-12.2	1.5	-15	-10	39	21.4	30	48	-1055.9	14.9	-1062	-1048	-5841	44471696	-21708	5827	21501.4	24101216	14078	33250	-2720.6	46851.5	-3185	-2353	0	0	0	0	100	0	0	36.8	0.25	201.1	211.5	132	27.9	30	0.94	0	1	0	1.01	0	1.01	0	6.6	0.06	7.48	0.07	7.5	0.07	7.5	0.07	7.5	0.07	0.54	0	1.5767	27.78	27.51	31.83	28.26	111.08	849	268	0	13.682	1.95416	1.6025	46002	3.91	3.36	5.01	1	0	1	1	1	0.403402	0.000113	0.059586	0.070623	0	30															
15:11:20	1641481890	1641481893	2022-01-06T15:11:30	2022-01-06T08:11:30	1.999	1.999	1822.043	213.95	83	28.51	848.62	4.07	0.9793	1470.8	0	-9999	-9999	-9999	0	-9999	-9999	-11.8	1.7	-15	-10	37.2	24.4	31	49	-1054	13.9	-1064	-1048	-6340.4	39090096	-17963	4532	18800.2	37958912	6597	30660	-2807.7	48949.5	-3193	-2397	0	0	0	0	100	0	0	37	0.25	202	212.9	133.4	30.3	30	0.84	0.01	0.89	0.01	0.9	0.01	0.9	0.01	5.9	0.32	6.69	0.41	6.7	0.41	6.71	0.41	6.71	0.41	0.55	0	1.5776	27.79	27.51	31.8	28.31	111.1	848.9	268	0	13.683	1.95416	1.6025	45984	3.91	3.36	5.01	1	0	1	1	1	0.404426	0.000115	0.059659	0.071563	0	30															
